num,timestamp,time_diff,packet_size,packet_direct,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
227,1732679020.5890596,0.0,1316,1,1487861210,1248,3953254103,5,0,24,2,-1,0
228,1732679020.5907123,0.0016527175903320312,68,0,3953254103,0,1487861210,-1,-1,-1,-1,-1,0
229,1732679020.5907128,4.76837158203125e-07,140,0,3953254103,72,1487862458,4,0,72,3,2,0
230,1732679020.5909553,0.00024247169494628906,1516,1,1487862458,1448,3953254175,-1,-1,-1,-1,-1,0
231,1732679020.591015,5.984306335449219e-05,1516,1,1487863906,1448,3953254175,-1,-1,-1,-1,-1,0
232,1732679020.591041,2.5987625122070312e-05,1316,1,1487865354,1248,3953254175,7,24,4120,3,-1,1
232,1732679020.591041,0.0,1316,1,1487865354,1248,3953254175,5,0,24,3,-1,0
233,1732679020.5926952,0.0016541481018066406,68,0,3953254175,0,1487865354,-1,-1,-1,-1,-1,0
234,1732679020.5926957,4.76837158203125e-07,140,0,3953254175,72,1487866602,4,0,72,4,2,0
235,1732679020.5929196,0.0002238750457763672,1516,1,1487866602,1448,3953254247,-1,-1,-1,-1,-1,0
236,1732679020.5929797,6.008148193359375e-05,1516,1,1487868050,1448,3953254247,-1,-1,-1,-1,-1,0
237,1732679020.593007,2.7418136596679688e-05,1316,1,1487869498,1248,3953254247,7,24,4120,4,-1,1
237,1732679020.593007,0.0,1316,1,1487869498,1248,3953254247,5,0,24,4,-1,0
238,1732679020.5945728,0.001565694808959961,68,0,3953254247,0,1487869498,-1,-1,-1,-1,-1,0
239,1732679020.5945733,4.76837158203125e-07,140,0,3953254247,72,1487870746,4,0,72,5,2,0
240,1732679020.5948508,0.00027751922607421875,1516,1,1487870746,1448,3953254319,-1,-1,-1,-1,-1,0
241,1732679020.5948904,3.9577484130859375e-05,1516,1,1487872194,1448,3953254319,-1,-1,-1,-1,-1,0
242,1732679020.594915,2.4557113647460938e-05,1316,1,1487873642,1248,3953254319,7,24,4120,5,-1,1
242,1732679020.594915,0.0,1316,1,1487873642,1248,3953254319,5,0,24,5,-1,0
243,1732679020.596572,0.0016570091247558594,68,0,3953254319,0,1487873642,-1,-1,-1,-1,-1,0
244,1732679020.596572,0.0,140,0,3953254319,72,1487874890,4,0,72,6,2,0
245,1732679020.596822,0.00025010108947753906,1516,1,1487874890,1448,3953254391,-1,-1,-1,-1,-1,0
246,1732679020.5968597,3.7670135498046875e-05,1516,1,1487876338,1448,3953254391,-1,-1,-1,-1,-1,0
247,1732679020.5968826,2.288818359375e-05,1316,1,1487877786,1248,3953254391,7,24,4120,6,-1,1
247,1732679020.5968826,0.0,1316,1,1487877786,1248,3953254391,5,0,24,6,-1,0
248,1732679020.5985904,0.0017077922821044922,68,0,3953254391,0,1487877786,-1,-1,-1,-1,-1,0
249,1732679020.5985909,4.76837158203125e-07,140,0,3953254391,72,1487879034,4,0,72,7,2,0
250,1732679020.59887,0.0002791881561279297,1516,1,1487879034,1448,3953254463,-1,-1,-1,-1,-1,0
251,1732679020.5989125,4.2438507080078125e-05,1516,1,1487880482,1448,3953254463,-1,-1,-1,-1,-1,0
252,1732679020.598937,2.4557113647460938e-05,1316,1,1487881930,1248,3953254463,7,24,4120,7,-1,1
252,1732679020.598937,0.0,1316,1,1487881930,1248,3953254463,5,0,24,7,-1,0
253,1732679020.6008446,0.0019075870513916016,68,0,3953254463,0,1487881930,-1,-1,-1,-1,-1,0
254,1732679020.6008449,2.384185791015625e-07,140,0,3953254463,72,1487883178,4,0,72,8,2,0
255,1732679020.6011248,0.0002799034118652344,1516,1,1487883178,1448,3953254535,-1,-1,-1,-1,-1,0
256,1732679020.6011672,4.2438507080078125e-05,1516,1,1487884626,1448,3953254535,-1,-1,-1,-1,-1,0
257,1732679020.601192,2.47955322265625e-05,1316,1,1487886074,1248,3953254535,7,24,4120,8,-1,1
257,1732679020.601192,0.0,1316,1,1487886074,1248,3953254535,5,0,24,8,-1,0
258,1732679020.602882,0.001689910888671875,68,0,3953254535,0,1487886074,-1,-1,-1,-1,-1,0
259,1732679020.6047575,0.0018756389617919922,140,0,3847804050,72,1329104112,4,0,72,18,2,0
260,1732679020.6049936,0.00023603439331054688,1516,1,1329104112,1448,3847804122,-1,-1,-1,-1,-1,0
261,1732679020.605034,4.0531158447265625e-05,1516,1,1329105560,1448,3847804122,-1,-1,-1,-1,-1,0
262,1732679020.6050596,2.5510787963867188e-05,1316,1,1329107008,1248,3847804122,7,24,4120,18,-1,1
262,1732679020.6050596,0.0,1316,1,1329107008,1248,3847804122,5,0,24,18,-1,0
263,1732679020.6066272,0.0015676021575927734,68,0,3847804122,0,1329107008,-1,-1,-1,-1,-1,0
264,1732679020.6066272,0.0,140,0,3847804122,72,1329108256,4,0,72,19,2,0
265,1732679020.6068792,0.00025200843811035156,1516,1,1329108256,1448,3847804194,-1,-1,-1,-1,-1,0
266,1732679020.606918,3.886222839355469e-05,1516,1,1329109704,1448,3847804194,-1,-1,-1,-1,-1,0
267,1732679020.6069427,2.4557113647460938e-05,1316,1,1329111152,1248,3847804194,7,24,4120,19,-1,1
267,1732679020.6069427,0.0,1316,1,1329111152,1248,3847804194,5,0,24,19,-1,0
268,1732679020.6085265,0.0015838146209716797,68,0,3847804194,0,1329111152,-1,-1,-1,-1,-1,0
269,1732679020.6085267,2.384185791015625e-07,140,0,3847804194,72,1329112400,4,0,72,20,2,0
270,1732679020.6087773,0.0002505779266357422,1516,1,1329112400,1448,3847804266,-1,-1,-1,-1,-1,0
271,1732679020.6088147,3.743171691894531e-05,1516,1,1329113848,1448,3847804266,-1,-1,-1,-1,-1,0
272,1732679020.6088378,2.3126602172851562e-05,1316,1,1329115296,1248,3847804266,7,24,4120,20,-1,1
272,1732679020.6088378,0.0,1316,1,1329115296,1248,3847804266,5,0,24,20,-1,0
273,1732679020.610426,0.0015881061553955078,68,0,3847804266,0,1329115296,-1,-1,-1,-1,-1,0
274,1732679020.6104262,2.384185791015625e-07,140,0,3847804266,72,1329116544,4,0,72,21,2,0
275,1732679020.6107104,0.0002841949462890625,1516,1,1329116544,1448,3847804338,-1,-1,-1,-1,-1,0
276,1732679020.6107526,4.220008850097656e-05,1516,1,1329117992,1448,3847804338,-1,-1,-1,-1,-1,0
277,1732679020.6107774,2.47955322265625e-05,1316,1,1329119440,1248,3847804338,7,24,4120,21,-1,1
277,1732679020.6107774,0.0,1316,1,1329119440,1248,3847804338,5,0,24,21,-1,0
278,1732679020.6123796,0.0016021728515625,68,0,3847804338,0,1329119440,-1,-1,-1,-1,-1,0
279,1732679020.61238,4.76837158203125e-07,140,0,3847804338,72,1329120688,4,0,72,22,2,0
280,1732679020.6126657,0.0002856254577636719,1516,1,1329120688,1448,3847804410,-1,-1,-1,-1,-1,0
281,1732679020.612708,4.2438507080078125e-05,1516,1,1329122136,1448,3847804410,-1,-1,-1,-1,-1,0
282,1732679020.612733,2.47955322265625e-05,1316,1,1329123584,1248,3847804410,7,24,4120,22,-1,1
282,1732679020.612733,0.0,1316,1,1329123584,1248,3847804410,5,0,24,22,-1,0
283,1732679020.6142185,0.001485586166381836,68,0,3847804410,0,1329123584,-1,-1,-1,-1,-1,0
284,1732679020.6142187,2.384185791015625e-07,140,0,3847804410,72,1329124832,4,0,72,23,2,0
285,1732679020.6143615,0.00014281272888183594,1516,1,1329124832,1448,3847804482,-1,-1,-1,-1,-1,0
286,1732679020.6143963,3.4809112548828125e-05,1516,1,1329126280,1448,3847804482,-1,-1,-1,-1,-1,0
287,1732679020.6144187,2.2411346435546875e-05,1316,1,1329127728,1248,3847804482,7,24,4120,23,-1,1
287,1732679020.6144187,0.0,1316,1,1329127728,1248,3847804482,5,0,24,23,-1,0
288,1732679020.6161582,0.001739501953125,68,0,3847804482,0,1329127728,-1,-1,-1,-1,-1,0
289,1732679020.6161585,2.384185791015625e-07,140,0,3847804482,72,1329128976,4,0,72,24,2,0
290,1732679020.616434,0.00027561187744140625,1516,1,1329128976,1448,3847804554,-1,-1,-1,-1,-1,0
291,1732679020.6164815,4.744529724121094e-05,1516,1,1329130424,1448,3847804554,-1,-1,-1,-1,-1,0
292,1732679020.6165311,4.9591064453125e-05,68,0,793691508,0,594330366,-1,-1,-1,-1,-1,0
293,1732679020.616567,3.5762786865234375e-05,1316,1,1329131872,1248,3847804554,7,24,4120,24,-1,1
293,1732679020.616567,0.0,1316,1,1329131872,1248,3847804554,5,0,24,24,-1,0
294,1732679020.6181054,0.0015385150909423828,68,0,3847804554,0,1329131872,-1,-1,-1,-1,-1,0
295,1732679020.6181056,2.384185791015625e-07,140,0,3847804554,72,1329133120,4,0,72,25,2,0
296,1732679020.618246,0.0001404285430908203,1516,1,1329133120,1448,3847804626,-1,-1,-1,-1,-1,0
297,1732679020.6182787,3.266334533691406e-05,1516,1,1329134568,1448,3847804626,-1,-1,-1,-1,-1,0
298,1732679020.6183012,2.2411346435546875e-05,1316,1,1329136016,1248,3847804626,7,24,4120,25,-1,1
298,1732679020.6183012,0.0,1316,1,1329136016,1248,3847804626,5,0,24,25,-1,0
299,1732679020.6198995,0.001598358154296875,68,0,3847804626,0,1329136016,-1,-1,-1,-1,-1,0
300,1732679020.6198997,2.384185791015625e-07,140,0,3847804626,72,1329137264,4,0,72,26,2,0
301,1732679020.6200616,0.00016188621520996094,1516,1,1329137264,1448,3847804698,-1,-1,-1,-1,-1,0
302,1732679020.6200955,3.3855438232421875e-05,1516,1,1329138712,1448,3847804698,-1,-1,-1,-1,-1,0
303,1732679020.620119,2.3603439331054688e-05,1316,1,1329140160,1248,3847804698,7,24,4120,26,-1,1
303,1732679020.620119,0.0,1316,1,1329140160,1248,3847804698,5,0,24,26,-1,0
304,1732679020.6206942,0.0005750656127929688,68,0,518255641,0,4155645145,-1,-1,-1,-1,-1,0
305,1732679020.6217568,0.001062631607055664,68,0,3847804698,0,1329140160,-1,-1,-1,-1,-1,0
306,1732679020.6236832,0.001926422119140625,140,0,3847804698,72,1329141408,4,0,72,27,2,0
307,1732679020.6238432,0.00015997886657714844,1516,1,1329141408,1448,3847804770,-1,-1,-1,-1,-1,0
308,1732679020.623882,3.886222839355469e-05,1516,1,1329142856,1448,3847804770,-1,-1,-1,-1,-1,0
309,1732679020.6239052,2.3126602172851562e-05,1316,1,1329144304,1248,3847804770,7,24,4120,27,-1,1
309,1732679020.6239052,0.0,1316,1,1329144304,1248,3847804770,5,0,24,27,-1,0
310,1732679020.6255832,0.0016779899597167969,68,0,3847804770,0,1329144304,-1,-1,-1,-1,-1,0
311,1732679020.6255836,4.76837158203125e-07,140,0,3847804770,72,1329145552,4,0,72,28,2,0
312,1732679020.6257527,0.0001690387725830078,1516,1,1329145552,1448,3847804842,-1,-1,-1,-1,-1,0
313,1732679020.62579,3.743171691894531e-05,1516,1,1329147000,1448,3847804842,-1,-1,-1,-1,-1,0
314,1732679020.6258135,2.3365020751953125e-05,1316,1,1329148448,1248,3847804842,7,24,4120,28,-1,1
314,1732679020.6258135,0.0,1316,1,1329148448,1248,3847804842,5,0,24,28,-1,0
315,1732679020.6274972,0.0016837120056152344,68,0,3847804842,0,1329148448,-1,-1,-1,-1,-1,0
316,1732679020.6274977,4.76837158203125e-07,140,0,3847804842,72,1329149696,4,0,72,29,2,0
317,1732679020.6276667,0.0001690387725830078,1516,1,1329149696,1448,3847804914,-1,-1,-1,-1,-1,0
318,1732679020.627704,3.719329833984375e-05,1516,1,1329151144,1448,3847804914,-1,-1,-1,-1,-1,0
319,1732679020.627728,2.4080276489257812e-05,1316,1,1329152592,1248,3847804914,7,24,4120,29,-1,1
319,1732679020.627728,0.0,1316,1,1329152592,1248,3847804914,5,0,24,29,-1,0
320,1732679020.6291058,0.0013778209686279297,68,0,3847804914,0,1329152592,-1,-1,-1,-1,-1,0
321,1732679020.629106,2.384185791015625e-07,140,0,3847804914,72,1329153840,4,0,72,30,2,0
322,1732679020.6292486,0.00014257431030273438,1516,1,1329153840,1448,3847804986,-1,-1,-1,-1,-1,0
323,1732679020.6292813,3.266334533691406e-05,1516,1,1329155288,1448,3847804986,-1,-1,-1,-1,-1,0
324,1732679020.6293046,2.3365020751953125e-05,1316,1,1329156736,1248,3847804986,7,24,4120,30,-1,1
324,1732679020.6293046,0.0,1316,1,1329156736,1248,3847804986,5,0,24,30,-1,0
325,1732679020.6308632,0.001558542251586914,68,0,3847804986,0,1329156736,-1,-1,-1,-1,-1,0
326,1732679020.6308637,4.76837158203125e-07,140,0,3847804986,72,1329157984,4,0,72,31,2,0
327,1732679020.631055,0.0001914501190185547,1516,1,1329157984,1448,3847805058,-1,-1,-1,-1,-1,0
328,1732679020.631092,3.695487976074219e-05,1516,1,1329159432,1448,3847805058,-1,-1,-1,-1,-1,0
329,1732679020.6311162,2.4080276489257812e-05,1316,1,1329160880,1248,3847805058,7,24,4120,31,-1,1
329,1732679020.6311162,0.0,1316,1,1329160880,1248,3847805058,5,0,24,31,-1,0
330,1732679020.6326876,0.0015714168548583984,68,0,3847805058,0,1329160880,-1,-1,-1,-1,-1,0
331,1732679020.6326878,2.384185791015625e-07,140,0,3847805058,72,1329162128,4,0,72,32,2,0
332,1732679020.6328557,0.0001678466796875,1516,1,1329162128,1448,3847805130,-1,-1,-1,-1,-1,0
333,1732679020.6328924,3.6716461181640625e-05,1516,1,1329163576,1448,3847805130,-1,-1,-1,-1,-1,0
334,1732679020.6329167,2.4318695068359375e-05,1316,1,1329165024,1248,3847805130,7,24,4120,32,-1,1
334,1732679020.6329167,0.0,1316,1,1329165024,1248,3847805130,5,0,24,32,-1,0
335,1732679020.6344008,0.0014841556549072266,68,0,3847805130,0,1329165024,-1,-1,-1,-1,-1,0
336,1732679020.634401,2.384185791015625e-07,140,0,3847805130,72,1329166272,4,0,72,4113,2,0
337,1732679020.63457,0.00016880035400390625,1516,1,1329166272,1448,3847805202,-1,-1,-1,-1,-1,0
338,1732679020.634608,3.814697265625e-05,1516,1,1329167720,1448,3847805202,-1,-1,-1,-1,-1,0
339,1732679020.634631,2.288818359375e-05,1316,1,1329169168,1248,3847805202,7,24,4120,4113,-1,1
339,1732679020.634631,0.0,1316,1,1329169168,1248,3847805202,5,0,24,4113,-1,0
340,1732679020.6361847,0.0015537738800048828,68,0,3847805202,0,1329169168,-1,-1,-1,-1,-1,0
341,1732679020.6361852,4.76837158203125e-07,140,0,3847805202,72,1329170416,4,0,72,4114,2,0
342,1732679020.636354,0.00016880035400390625,1516,1,1329170416,1448,3847805274,-1,-1,-1,-1,-1,0
343,1732679020.6363916,3.7670135498046875e-05,1516,1,1329171864,1448,3847805274,-1,-1,-1,-1,-1,0
344,1732679020.6364152,2.3603439331054688e-05,1316,1,1329173312,1248,3847805274,7,24,4120,4114,-1,1
344,1732679020.6364152,0.0,1316,1,1329173312,1248,3847805274,5,0,24,4114,-1,0
345,1732679020.6379528,0.0015375614166259766,68,0,3847805274,0,1329173312,-1,-1,-1,-1,-1,0
346,1732679020.6379533,4.76837158203125e-07,140,0,3847805274,72,1329174560,4,0,72,4115,2,0
347,1732679020.6382616,0.0003082752227783203,1516,1,1329174560,1448,3847805346,-1,-1,-1,-1,-1,0
348,1732679020.6383047,4.315376281738281e-05,1516,1,1329176008,1448,3847805346,-1,-1,-1,-1,-1,0
349,1732679020.6383348,3.0040740966796875e-05,1316,1,1329177456,1248,3847805346,7,24,4120,4115,-1,1
349,1732679020.6383348,0.0,1316,1,1329177456,1248,3847805346,5,0,24,4115,-1,0
350,1732679020.639727,0.001392364501953125,68,0,3847805346,0,1329177456,-1,-1,-1,-1,-1,0
351,1732679020.6397276,4.76837158203125e-07,140,0,3847805346,72,1329178704,4,0,72,4116,2,0
352,1732679020.6399477,0.0002200603485107422,1516,1,1329178704,1448,3847805418,-1,-1,-1,-1,-1,0
353,1732679020.6399956,4.792213439941406e-05,1516,1,1329180152,1448,3847805418,-1,-1,-1,-1,-1,0
354,1732679020.6400332,3.7670135498046875e-05,1316,1,1329181600,1248,3847805418,7,24,4120,4116,-1,1
354,1732679020.6400332,0.0,1316,1,1329181600,1248,3847805418,5,0,24,4116,-1,0
355,1732679020.641451,0.0014176368713378906,68,0,3847805418,0,1329181600,-1,-1,-1,-1,-1,0
356,1732679020.6414511,2.384185791015625e-07,140,0,3847805418,72,1329182848,4,0,72,4117,2,0
357,1732679020.641745,0.00029397010803222656,1516,1,1329182848,1448,3847805490,-1,-1,-1,-1,-1,0
358,1732679020.6417856,4.0531158447265625e-05,1516,1,1329184296,1448,3847805490,-1,-1,-1,-1,-1,0
359,1732679020.6418095,2.384185791015625e-05,1316,1,1329185744,1248,3847805490,7,24,4120,4117,-1,1
359,1732679020.6418095,0.0,1316,1,1329185744,1248,3847805490,5,0,24,4117,-1,0
360,1732679020.643123,0.0013134479522705078,68,0,3847805490,0,1329185744,-1,-1,-1,-1,-1,0
361,1732679020.6431231,2.384185791015625e-07,140,0,3847805490,72,1329186992,4,0,72,4118,2,0
362,1732679020.6431236,4.76837158203125e-07,140,0,3847805562,72,1329186992,4,0,72,4119,2,0
363,1732679020.6431236,0.0,140,0,3847805634,72,1329186992,4,0,72,4120,2,0
364,1732679020.643206,8.225440979003906e-05,140,0,3847805706,72,1329186992,4,0,72,4121,2,0
365,1732679020.643206,0.0,140,0,3847805778,72,1329186992,4,0,72,4122,2,0
366,1732679020.643206,0.0,68,0,3953254535,0,1487887322,-1,-1,-1,-1,-1,0
367,1732679020.6433706,0.0001647472381591797,68,1,1329186992,0,3847805850,-1,-1,-1,-1,-1,0
368,1732679020.6435113,0.00014066696166992188,1516,1,1329186992,1448,3847805850,-1,-1,-1,-1,-1,0
369,1732679020.6435258,1.4543533325195312e-05,1516,1,1329188440,1448,3847805850,-1,-1,-1,-1,-1,0
370,1732679020.643566,4.00543212890625e-05,1516,1,1329189888,1448,3847805850,7,24,4120,4118,-1,1
370,1732679020.643566,0.0,1516,1,1329189888,1448,3847805850,5,0,24,4118,-1,0
371,1732679020.6435776,1.1682510375976562e-05,1516,1,1329191336,1448,3847805850,-1,-1,-1,-1,-1,0
372,1732679020.6435876,1.0013580322265625e-05,1516,1,1329192784,1448,3847805850,-1,-1,-1,-1,-1,0
373,1732679020.643598,1.049041748046875e-05,1516,1,1329194232,1448,3847805850,-1,-1,-1,-1,-1,0
374,1732679020.643608,1.0013580322265625e-05,1516,1,1329195680,1448,3847805850,-1,-1,-1,-1,-1,0
375,1732679020.6436267,1.8596649169921875e-05,1516,1,1329197128,1448,3847805850,-1,-1,-1,-1,-1,0
376,1732679020.6436517,2.5033950805664062e-05,868,1,1329198576,800,3847805850,7,24,8216,4119,-1,1
376,1732679020.6436517,0.0,868,1,1329198576,800,3847805850,5,0,24,4119,-1,0
377,1732679020.643692,4.029273986816406e-05,1516,1,1329199376,1448,3847805850,-1,-1,-1,-1,-1,0
378,1732679020.6450973,0.0014052391052246094,68,0,3847805850,0,1329189888,-1,-1,-1,-1,-1,0
379,1732679020.6450975,2.384185791015625e-07,68,0,3847805850,0,1329197128,-1,-1,-1,-1,-1,0
380,1732679020.6450975,0.0,68,0,3847805850,0,1329199376,-1,-1,-1,-1,-1,0
381,1732679020.6451485,5.1021575927734375e-05,1516,1,1329200824,1448,3847805850,-1,-1,-1,-1,-1,0
382,1732679020.645177,2.8371810913085938e-05,1516,1,1329202272,1448,3847805850,-1,-1,-1,-1,-1,0
383,1732679020.6451883,1.1444091796875e-05,1516,1,1329203720,1448,3847805850,-1,-1,-1,-1,-1,0
384,1732679020.6451988,1.049041748046875e-05,1516,1,1329205168,1448,3847805850,-1,-1,-1,-1,-1,0
385,1732679020.6452458,4.696846008300781e-05,1516,1,1329206616,1448,3847805850,-1,-1,-1,-1,-1,0
386,1732679020.645258,1.2159347534179688e-05,1516,1,1329208064,1448,3847805850,-1,-1,-1,-1,-1,0
387,1732679020.6452684,1.049041748046875e-05,1516,1,1329209512,1448,3847805850,-1,-1,-1,-1,-1,0
388,1732679020.6452787,1.0251998901367188e-05,1516,1,1329210960,1448,3847805850,-1,-1,-1,-1,-1,0
389,1732679020.6452892,1.049041748046875e-05,1516,1,1329212408,1448,3847805850,-1,-1,-1,-1,-1,0
390,1732679020.6452992,1.0013580322265625e-05,1516,1,1329213856,1448,3847805850,-1,-1,-1,-1,-1,0
391,1732679020.6453092,1.0013580322265625e-05,1516,1,1329215304,1448,3847805850,-1,-1,-1,-1,-1,0
392,1732679020.6453192,1.0013580322265625e-05,1516,1,1329216752,1448,3847805850,-1,-1,-1,-1,-1,0
393,1732679020.6466055,0.0012862682342529297,68,0,3847805850,0,1329206616,-1,-1,-1,-1,-1,0
394,1732679020.6466057,2.384185791015625e-07,68,0,3847805850,0,1329218200,-1,-1,-1,-1,-1,0
395,1732679020.6466713,6.556510925292969e-05,1516,1,1329218200,1448,3847805850,-1,-1,-1,-1,-1,0
396,1732679020.6467004,2.9087066650390625e-05,1516,1,1329219648,1448,3847805850,-1,-1,-1,-1,-1,0
397,1732679020.646711,1.0728836059570312e-05,1516,1,1329221096,1448,3847805850,-1,-1,-1,-1,-1,0
398,1732679020.646722,1.0967254638671875e-05,1516,1,1329222544,1448,3847805850,-1,-1,-1,-1,-1,0
399,1732679020.646732,1.0013580322265625e-05,1516,1,1329223992,1448,3847805850,-1,-1,-1,-1,-1,0
400,1732679020.646742,1.0013580322265625e-05,1516,1,1329225440,1448,3847805850,-1,-1,-1,-1,-1,0
401,1732679020.6467528,1.0728836059570312e-05,1516,1,1329226888,1448,3847805850,-1,-1,-1,-1,-1,0
402,1732679020.646763,1.0251998901367188e-05,1516,1,1329228336,1448,3847805850,-1,-1,-1,-1,-1,0
403,1732679020.646773,1.0013580322265625e-05,1516,1,1329229784,1448,3847805850,-1,-1,-1,-1,-1,0
404,1732679020.6467931,2.002716064453125e-05,1516,1,1329231232,1448,3847805850,-1,-1,-1,-1,-1,0
405,1732679020.6468492,5.602836608886719e-05,1516,1,1329232680,1448,3847805850,-1,-1,-1,-1,-1,0
406,1732679020.6468618,1.2636184692382812e-05,1516,1,1329234128,1448,3847805850,-1,-1,-1,-1,-1,0
407,1732679020.646872,1.0251998901367188e-05,1516,1,1329235576,1448,3847805850,-1,-1,-1,-1,-1,0
408,1732679020.6468828,1.0728836059570312e-05,1516,1,1329237024,1448,3847805850,-1,-1,-1,-1,-1,0
409,1732679020.6468933,1.049041748046875e-05,1516,1,1329238472,1448,3847805850,-1,-1,-1,-1,-1,0
410,1732679020.6469028,9.5367431640625e-06,1516,1,1329239920,1448,3847805850,-1,-1,-1,-1,-1,0
411,1732679020.6469145,1.1682510375976562e-05,1516,1,1329241368,1448,3847805850,-1,-1,-1,-1,-1,0
412,1732679020.6469245,1.0013580322265625e-05,1516,1,1329242816,1448,3847805850,-1,-1,-1,-1,-1,0
413,1732679020.6469345,1.0013580322265625e-05,1516,1,1329244264,1448,3847805850,-1,-1,-1,-1,-1,0
414,1732679020.648126,0.0011913776397705078,68,0,3847805850,0,1329225440,-1,-1,-1,-1,-1,0
415,1732679020.648126,0.0,68,0,3847805850,0,1329231232,-1,-1,-1,-1,-1,0
416,1732679020.6481261,2.384185791015625e-07,68,0,3847805850,0,1329241368,-1,-1,-1,-1,-1,0
417,1732679020.6481829,5.6743621826171875e-05,1516,1,1329245712,1448,3847805850,-1,-1,-1,-1,-1,0
418,1732679020.6482108,2.7894973754882812e-05,1516,1,1329247160,1448,3847805850,-1,-1,-1,-1,-1,0
419,1732679020.648222,1.1205673217773438e-05,1516,1,1329248608,1448,3847805850,-1,-1,-1,-1,-1,0
420,1732679020.6482325,1.049041748046875e-05,1516,1,1329250056,1448,3847805850,-1,-1,-1,-1,-1,0
421,1732679020.6482425,1.0013580322265625e-05,1516,1,1329251504,1448,3847805850,-1,-1,-1,-1,-1,0
422,1732679020.6482956,5.316734313964844e-05,1516,1,1329252952,1448,3847805850,-1,-1,-1,-1,-1,0
423,1732679020.648308,1.239776611328125e-05,1516,1,1329254400,1448,3847805850,-1,-1,-1,-1,-1,0
424,1732679020.6483178,9.775161743164062e-06,1516,1,1329255848,1448,3847805850,-1,-1,-1,-1,-1,0
425,1732679020.648328,1.0251998901367188e-05,1516,1,1329257296,1448,3847805850,-1,-1,-1,-1,-1,0
426,1732679020.6483383,1.0251998901367188e-05,1516,1,1329258744,1448,3847805850,-1,-1,-1,-1,-1,0
427,1732679020.648348,9.775161743164062e-06,1516,1,1329260192,1448,3847805850,7,24,61464,4121,-1,1
427,1732679020.648348,0.0,1516,1,1329260192,1448,3847805850,5,0,24,4121,-1,0
428,1732679020.648358,1.0013580322265625e-05,1516,1,1329261640,1448,3847805850,-1,-1,-1,-1,-1,0
429,1732679020.6483681,1.0013580322265625e-05,1516,1,1329263088,1448,3847805850,-1,-1,-1,-1,-1,0
430,1732679020.649119,0.0007507801055908203,68,0,3847805850,0,1329244264,-1,-1,-1,-1,-1,0
431,1732679020.64982,0.0007011890411376953,68,0,3847805850,0,1329252952,-1,-1,-1,-1,-1,0
432,1732679020.6498203,2.384185791015625e-07,68,0,3847805850,0,1329264536,-1,-1,-1,-1,-1,0
433,1732679020.6498811,6.079673767089844e-05,1516,1,1329264536,1448,3847805850,-1,-1,-1,-1,-1,0
434,1732679020.6499095,2.8371810913085938e-05,1516,1,1329265984,1448,3847805850,-1,-1,-1,-1,-1,0
435,1732679020.6499205,1.0967254638671875e-05,1516,1,1329267432,1448,3847805850,-1,-1,-1,-1,-1,0
436,1732679020.649931,1.049041748046875e-05,1516,1,1329268880,1448,3847805850,-1,-1,-1,-1,-1,0
437,1732679020.6499414,1.049041748046875e-05,1516,1,1329270328,1448,3847805850,-1,-1,-1,-1,-1,0
438,1732679020.6499517,1.0251998901367188e-05,1516,1,1329271776,1448,3847805850,-1,-1,-1,-1,-1,0
439,1732679020.6499789,2.7179718017578125e-05,1516,1,1329273224,1448,3847805850,-1,-1,-1,-1,-1,0
440,1732679020.6499903,1.1444091796875e-05,1516,1,1329274672,1448,3847805850,-1,-1,-1,-1,-1,0
441,1732679020.6500003,1.0013580322265625e-05,1516,1,1329276120,1448,3847805850,-1,-1,-1,-1,-1,0
